17:55:45.676 INFO  pageobjects.Login_Page -Navigating to login page
18:11:14.338 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: /html/body/div[3]/div[3]/div/div[3]/button[2]/span[1]]>
18:11:18.451 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: //*[@id="column-tradeId"]]>
18:11:18.530 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: //*[@id="column-tradeId"]]>
18:11:21.643 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[3]/div/div[2]/div/div/div[2]/div[1]/div[1]/input]>
18:11:24.747 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: //*[@id="column-trader"]]>
18:11:27.864 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: //*[@id="column-instrumentCode"]]>
18:11:31.076 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (c1c8e6a2e385fbeaa0e86a879fe70d6d)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[1]/div/div[2]/div/div/div[2]/div[1]]>
18:13:56.575 INFO  utils.DriverFactory -Getting the etrading login page
18:13:56.578 INFO  pageobjects.Login_Page -Navigating to login page
18:14:00.419 INFO  utils.DriverFactory -Invalid username
18:14:00.420 INFO  utils.DriverFactory -Invalid password
18:14:00.422 INFO  utils.DriverFactory -Clicking on the login button
18:14:00.528 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (30910bc3b4519d82b4c6b6b40560a2a6)] -> xpath: //*[@id="root"]/div/div/div/div/div/div/div[4]/div/button]>
18:14:08.549 INFO  utils.DriverFactory -Verifying the invalid login
18:14:08.591 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (30910bc3b4519d82b4c6b6b40560a2a6)] -> xpath: //*[@id="root"]/div/div/div/div/div/div/div[1]/div]>
18:14:14.498 INFO  utils.DriverFactory -Getting the etrading login page
18:14:14.498 INFO  pageobjects.Login_Page -Navigating to login page
18:14:18.336 INFO  utils.DriverFactory -Entering the username
18:14:18.366 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (0ef31594bac3e1d3ce5d7e0894906f2c)] -> id: username]>
18:14:18.516 INFO  pageobjects.Login_Page -Successfully Sent the following keys: 'sarith' to element: <[[ChromeDriver: chrome on XP (0ef31594bac3e1d3ce5d7e0894906f2c)] -> id: username]>
18:14:18.518 INFO  utils.DriverFactory -Entering the password
18:14:18.552 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (0ef31594bac3e1d3ce5d7e0894906f2c)] -> id: password]>
18:14:18.726 INFO  pageobjects.Login_Page -Successfully Sent the following keys: 'password' to element: <[[ChromeDriver: chrome on XP (0ef31594bac3e1d3ce5d7e0894906f2c)] -> id: password]>
18:14:18.729 INFO  utils.DriverFactory -Clicking on the login button
18:14:18.840 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (0ef31594bac3e1d3ce5d7e0894906f2c)] -> xpath: //*[@id="root"]/div/div/div/div/div/div/div[4]/div/button]>
18:14:26.864 INFO  pageobjects.Login_Page -Found(Got) the following URL: https://localhost:3000/dashboard
18:14:26.864 INFO  utils.DriverFactory -The user is on the dashboard page
18:14:32.697 INFO  utils.DriverFactory -Getting the etrading login page
18:14:32.697 INFO  pageobjects.Login_Page -Navigating to login page
18:14:36.531 INFO  utils.DriverFactory -Entering the username
18:14:36.587 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> id: username]>
18:14:36.746 INFO  pageobjects.Login_Page -Successfully Sent the following keys: 'sarith' to element: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> id: username]>
18:14:36.748 INFO  utils.DriverFactory -Entering the password
18:14:36.788 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> id: password]>
18:14:36.960 INFO  pageobjects.Login_Page -Successfully Sent the following keys: 'password' to element: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> id: password]>
18:14:36.962 INFO  utils.DriverFactory -Clicking on the login button
18:14:37.063 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="root"]/div/div/div/div/div/div/div[4]/div/button]>
18:14:45.076 INFO  pageobjects.Login_Page -
18:14:45.224 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="root"]/div/div/section[2]/div/button/span[1]]>
18:14:45.462 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="simple-menu"]/div[3]/ul/li[1]'>
18:14:45.597 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="traderId"]]>
18:14:45.764 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[4]'>
18:14:48.906 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="instrumentId"]]>
18:14:49.032 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[1]'>
18:14:49.064 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> id: quantity]>
18:14:49.254 INFO  pageobjects.Login_Page -Successfully Sent the following keys: '7078' to element: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> id: quantity]>
18:14:49.368 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[3]/div[3]/div/div[2]/form/div/div[4]/div/div/div]>
18:14:49.501 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[1]'>
18:14:52.634 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[3]/div[3]/div/div[2]/form/div/div[5]/div/div/div]>
18:14:55.763 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <Proxy element for: DefaultElementLocator 'By.xpath: //*[@id="menu-"]/div[3]/ul/li[1]'>
18:14:59.058 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[3]/div[3]/div/div[3]/button[2]/span[1]]>
18:15:05.205 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="column-orderId"]]>
18:15:05.303 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="column-orderId"]]>
18:15:09.439 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[4]/div/div[2]/div/div/div[2]/div[1]/div[1]/input]>
18:15:09.635 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[4]/div/div[2]/div/div/div[2]/div[1]/div[8]/button/span[1]]>
18:15:09.674 INFO  pageobjects.Login_Page -WebElement is visible using locator: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="price"]]>
18:15:09.811 INFO  pageobjects.Login_Page -Successfully Sent the following keys: '8976543' to element: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="price"]]>
18:15:09.956 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[3]/div[3]/div/div[3]/button[2]/span[1]]>
18:15:14.070 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="column-tradeId"]]>
18:15:14.152 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="column-tradeId"]]>
18:15:17.266 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: /html/body/div[1]/div/div/section[3]/div/div/div[3]/div/div[2]/div/div/div[2]/div[1]/div[1]/input]>
18:15:20.380 INFO  pageobjects.Login_Page -Successfully clicked on the WebElement: <[[ChromeDriver: chrome on XP (790cd08d31fe3110c27e57bcc4efa5ad)] -> xpath: //*[@id="column-trader"]]>
